Flow ID,Source IP,Destination IP,Timestamp,Source Port,Destination Port,Protocol,True_Label,Predicted_Label,Response_Playbook
192.168.10.5-34.225.220.108-49429-443-6,192.168.10.5,34.225.220.108,5/7/2017 8:51,49429.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-59031-17,192.168.10.15,192.168.10.3,6/7/2017 12:57,59031.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-36233-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:11,36233.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
172.217.12.130-192.168.10.14-443-53772-6,192.168.10.14,172.217.12.130,03/07/2017 11:39:39,53772.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-57084-17,192.168.10.15,192.168.10.3,4/7/2017 10:47,57084.0,53.0,17.0,BENIGN,BENIGN,
174.129.12.59-192.168.10.14-443-50956-6,192.168.10.14,174.129.12.59,5/7/2017 9:59,50956.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-49181-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:14,49181.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.15-74.119.118.100-59483-443-6,74.119.118.100,192.168.10.15,6/7/2017 3:31,443.0,59483.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-51848-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:47,51848.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
173.241.242.143-192.168.10.5-80-51714-6,192.168.10.5,173.241.242.143,4/7/2017 9:53,51714.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-6544-17,192.168.10.16,192.168.10.3,4/7/2017 9:34,6544.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.17-8.253.121.254-54240-80-6,192.168.10.17,8.253.121.254,03/07/2017 03:53:50,54240.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.17-93.184.216.180-45846-443-6,93.184.216.180,192.168.10.17,7/7/2017 1:27,443.0,45846.0,6.0,BENIGN,BENIGN,
173.241.242.143-192.168.10.5-443-56071-6,192.168.10.5,173.241.242.143,6/7/2017 3:03,56071.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61153-17,192.168.10.3,192.168.10.1,7/7/2017 4:29,61153.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62843-80-6,192.168.10.50,172.16.0.1,7/7/2017 4:13,80.0,62843.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-51903-5901-6,172.16.0.1,192.168.10.50,7/7/2017 3:08,51903.0,5901.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.5-107.22.220.154-49540-443-6,192.168.10.5,107.22.220.154,03/07/2017 09:28:31,49540.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.8-192.168.10.9-60467-1035-6,192.168.10.8,192.168.10.9,6/7/2017 3:44,60467.0,1035.0,6.0,BENIGN,BENIGN,
192.168.10.255-192.168.10.25-137-49598-17,192.168.10.25,192.168.10.255,4/7/2017 4:44,49598.0,137.0,17.0,BENIGN,BENIGN,
192.168.10.25-54.219.141.181-57298-443-6,54.219.141.181,192.168.10.25,03/07/2017 11:11:55,443.0,57298.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.25-88-49172-17,192.168.10.25,192.168.10.3,6/7/2017 9:04,49172.0,88.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-57134-17,192.168.10.9,192.168.10.3,7/7/2017 10:16,57134.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-54546-17,192.168.10.9,192.168.10.3,6/7/2017 10:25,54546.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.14-104.97.114.103-63305-443-6,192.168.10.14,104.97.114.103,6/7/2017 1:20,63305.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-18881-17,192.168.10.16,192.168.10.3,03/07/2017 05:00:32,18881.0,53.0,17.0,BENIGN,BENIGN,
172.217.3.99-192.168.10.17-443-57514-6,172.217.3.99,192.168.10.17,03/07/2017 02:55:41,443.0,57514.0,6.0,BENIGN,BENIGN,
192.168.10.25-34.201.96.36-54582-443-6,192.168.10.25,34.201.96.36,03/07/2017 10:53:19,54582.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.5-52.86.198.233-52273-443-6,52.86.198.233,192.168.10.5,6/7/2017 11:46,443.0,52273.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.8-53-55835-17,192.168.10.8,192.168.10.3,03/07/2017 09:40:49,55835.0,53.0,17.0,BENIGN,BENIGN,
178.255.83.1-192.168.10.5-80-56024-6,192.168.10.5,178.255.83.1,6/7/2017 3:02,56024.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.9-23.194.108.16-63213-443-6,192.168.10.9,23.194.108.16,03/07/2017 09:48:57,63213.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-49801-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:05,49801.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.12-54.169.233.27-48408-443-6,54.169.233.27,192.168.10.12,5/7/2017 10:41,443.0,48408.0,6.0,BENIGN,BENIGN,
192.168.10.17-204.15.8.11-34250-443-6,192.168.10.17,204.15.8.11,6/7/2017 4:33,34250.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-54779-17,192.168.10.9,192.168.10.3,6/7/2017 2:47,54779.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-24058-17,192.168.10.16,192.168.10.3,03/07/2017 04:39:36,24058.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-59906-17,192.168.10.19,192.168.10.3,6/7/2017 4:25,59906.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62302-17,192.168.10.3,192.168.10.1,03/07/2017 09:55:20,62302.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-55328-17,192.168.10.14,192.168.10.3,4/7/2017 10:08,55328.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-104.88.66.118-55707-443-6,192.168.10.25,104.88.66.118,4/7/2017 1:25,55707.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.19-66.102.255.32-46487-80-6,66.102.255.32,192.168.10.19,6/7/2017 2:49,80.0,46487.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61139-17,192.168.10.3,192.168.10.1,6/7/2017 11:44,61139.0,53.0,17.0,BENIGN,BENIGN,
172.217.7.14-192.168.10.9-443-4885-6,172.217.7.14,192.168.10.9,4/7/2017 12:35,443.0,4885.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.50-389-56326-6,192.168.10.50,192.168.10.3,5/7/2017 10:28,56326.0,389.0,6.0,BENIGN,BENIGN,
151.101.0.175-192.168.10.5-443-51175-6,192.168.10.5,151.101.0.175,7/7/2017 12:13,51175.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.25-35.186.253.0-57115-443-6,35.186.253.0,192.168.10.25,03/07/2017 12:45:22,443.0,57115.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-43320-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:47,43320.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.1-192.168.10.3-53-61386-17,192.168.10.3,192.168.10.1,6/7/2017 3:14,61386.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-60512-6667-6,172.16.0.1,192.168.10.50,7/7/2017 2:55,60512.0,6667.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
172.16.0.1-192.168.10.50-39750-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:28,39750.0,80.0,6.0,DoS Slowhttptest,DoS Slowhttptest,"**DoS Slowhttptest Response Playbook**

**Identification:**
*   Verify attack: Confirm excessive slow HTTP requests from source IP to destination IP. Check server resource utilization (CPU, memory).

**Containment:**
*   Immediate mitigation: Rate-limit connections from 172.16.0.1 on firewall.
*   Further isolation: Consider temporarily blocking 172.16.0.1 if rate-limiting insufficient.

**Eradication:**
*   Permanent Solution: Implement robust web application firewall (WAF) rules to detect and mitigate slow HTTP attacks.
*   Investigate: Analyze server logs for attack patterns and vulnerabilities. Patch if needed.

**Recovery:**
*   Monitor: Closely monitor server performance and traffic after mitigation.
*   Review: Update firewall rules and WAF configurations as needed.
*   Restore services: Ensure impacted services are fully functional.
"
192.168.10.14-72.247.71.166-52558-443-6,192.168.10.14,72.247.71.166,4/7/2017 10:39,52558.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-49642-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:44,49642.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.15-54.192.36.201-52029-80-6,192.168.10.15,54.192.36.201,6/7/2017 9:39,52029.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.5-54.64.165.208-52221-443-6,54.64.165.208,192.168.10.5,03/07/2017 04:11:30,443.0,52221.0,6.0,BENIGN,BENIGN,
142.0.160.13-192.168.10.15-80-54301-6,142.0.160.13,192.168.10.15,7/7/2017 1:15,80.0,54301.0,6.0,BENIGN,BENIGN,
192.168.10.14-34.196.241.24-55996-80-6,34.196.241.24,192.168.10.14,4/7/2017 2:43,80.0,55996.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-61126-17,192.168.10.5,192.168.10.3,4/7/2017 9:23,61126.0,53.0,17.0,BENIGN,BENIGN,
172.217.11.6-192.168.10.9-443-7826-6,192.168.10.9,172.217.11.6,4/7/2017 3:12,7826.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61236-17,192.168.10.3,192.168.10.1,03/07/2017 02:23:52,61236.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.17-192.168.10.50-51761-22-6,192.168.10.17,192.168.10.50,4/7/2017 12:36,51761.0,22.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.50-88-53375-17,192.168.10.50,192.168.10.3,4/7/2017 4:54,53375.0,88.0,17.0,BENIGN,BENIGN,
192.168.10.8-72.21.91.29-56817-80-6,192.168.10.8,72.21.91.29,03/07/2017 03:30:25,56817.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60732-17,192.168.10.3,192.168.10.1,4/7/2017 9:10,60732.0,53.0,17.0,BENIGN,BENIGN,
162.213.33.44-192.168.10.51-443-40826-6,192.168.10.51,162.213.33.44,03/07/2017 12:38:14,40826.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-47973-17,192.168.10.16,192.168.10.3,4/7/2017 3:19,47973.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-53141-17,192.168.10.14,192.168.10.3,6/7/2017 4:58,53141.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-60708-17,192.168.10.19,192.168.10.3,03/07/2017 12:10:49,60708.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-61094-17,192.168.10.19,192.168.10.3,4/7/2017 2:59,61094.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-43107-17,192.168.10.12,192.168.10.3,6/7/2017 2:52,43107.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.14-54.210.10.219-57435-443-6,54.210.10.219,192.168.10.14,7/7/2017 3:06,443.0,57435.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62501-17,192.168.10.3,192.168.10.1,03/07/2017 10:02:58,62501.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60266-17,192.168.10.3,192.168.10.1,6/7/2017 1:17,60266.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-50.63.243.230-51920-80-6,192.168.10.12,50.63.243.230,4/7/2017 11:38,51920.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-52371-80-6,172.16.0.1,192.168.10.50,7/7/2017 3:57,52371.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.3-192.168.10.15-53-56189-17,192.168.10.15,192.168.10.3,4/7/2017 9:39,56189.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-54.192.37.158-64257-443-6,54.192.37.158,192.168.10.25,4/7/2017 4:48,443.0,64257.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-49684-6881-6,172.16.0.1,192.168.10.50,7/7/2017 2:55,49684.0,6881.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.19-53-65121-17,192.168.10.19,192.168.10.3,6/7/2017 9:41,65121.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-33503-9040-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,33503.0,9040.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
172.16.0.1-192.168.10.50-55644-80-6,172.16.0.1,192.168.10.50,7/7/2017 3:59,55644.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
172.16.0.1-192.168.10.50-49794-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:46,49794.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
172.217.10.227-192.168.10.15-443-56889-6,172.217.10.227,192.168.10.15,4/7/2017 3:05,443.0,56889.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61570-17,192.168.10.3,192.168.10.1,03/07/2017 10:02:04,61570.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62145-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:02,62145.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.8-192.168.10.17-54435-26-6,192.168.10.8,192.168.10.17,6/7/2017 3:30,54435.0,26.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-48556-17,192.168.10.19,192.168.10.3,6/7/2017 9:56,48556.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.16-52.84.145.230-60574-443-6,192.168.10.16,52.84.145.230,7/7/2017 1:17,60574.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-27816-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:06,27816.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
172.16.0.1-192.168.10.50-41158-2702-6,172.16.0.1,192.168.10.50,7/7/2017 2:55,41158.0,2702.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.15-53-52785-17,192.168.10.15,192.168.10.3,7/7/2017 3:38,52785.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-54776-80-6,192.168.10.50,172.16.0.1,7/7/2017 3:58,80.0,54776.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-59490-17,192.168.10.5,192.168.10.3,7/7/2017 10:05,59490.0,53.0,17.0,BENIGN,BENIGN,
172.217.12.174-192.168.10.19-443-34518-6,172.217.12.174,192.168.10.19,7/7/2017 2:14,443.0,34518.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-7161-17,192.168.10.19,192.168.10.3,6/7/2017 3:19,7161.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-40962-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:47,40962.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.17-5.79.64.39-47597-443-6,5.79.64.39,192.168.10.17,7/7/2017 11:15,443.0,47597.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-58411-17,192.168.10.12,192.168.10.3,7/7/2017 2:08,58411.0,53.0,17.0,BENIGN,BENIGN,
132.247.70.37-192.168.10.17-443-40544-6,192.168.10.17,132.247.70.37,4/7/2017 2:02,40544.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-55697-17,192.168.10.14,192.168.10.3,4/7/2017 11:00,55697.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-43109-2043-6,172.16.0.1,192.168.10.50,7/7/2017 2:51,43109.0,2043.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.50-88-53980-17,192.168.10.50,192.168.10.3,4/7/2017 11:37,53980.0,88.0,17.0,BENIGN,BENIGN,
192.168.10.9-194.226.130.228-5249-80-6,192.168.10.9,194.226.130.228,4/7/2017 12:59,5249.0,80.0,6.0,BENIGN,BENIGN,
